,first_name,last_name,pesel,address,phone_number,email,disease,place
680,Albert,Bartocha,11462088800,"Gdańsk, ul. Podwale Staromiejskie 54",660 368 368,sara76@example.org,cukrzyca,Centrum Medyczne
681,Ernest,Zdancewicz,77964220028,"Gdańsk, ul. Wały Jagiellońskie 81",726 795 166,malwina03@example.org,choroba serca,Centrum Medyczne
682,Olga,Kaczan,68653097939,"Gdańsk, ul. Podwale Staromiejskie 95",32 012 36 84,maurycyrychert@example.org,astma,Medovec
683,Fabian,Grzech,6277308968,"Gdańsk, ul. Mariacka 93",+48 662 945 902,usiewiera@example.net,zapalenie płuc,Centrum Medyczne
684,Anita,Lada,37611278947,"Gdańsk, ul. Mariacka 24",+48 736 596 260,nataniel77@example.org,reumatyzm,Poradania rodzinna
685,Dariusz,Behrendt,62029306152,"Gdańsk, ul. Kartuska 4",888 715 284,sebastian81@example.com,astma,Medovec
686,Robert,Bejma,45724877230,"Gdańsk, ul. Wały Jagiellońskie 78",668 953 906,kniazroksana@example.org,cukrzyca,OpoMed
687,Rafał,Kanarek,11020019677,"Gdańsk, ul. Mariacka 6",+48 503 972 935,pastuszkomarianna@example.com,grypa,Miła Przychodnia
688,Mariusz,Teterycz,81802459635,"Gdańsk, ul. Podwale Staromiejskie 41",573 531 446,stojnicole@example.net,reumatyzm,Centrum Medyczne
689,Patryk,Dylik,59010939553,"Gdańsk, ul. Mariacka 118",668 378 183,boryshasiak@example.net,grypa,NZOZ Glińskiego
690,Aurelia,Miękina,21402093332,"Gdańsk, ul. Wały Jagiellońskie 51",+48 790 361 107,sawkopiotr@example.com,zapalenie płuc,Poradania rodzinna
691,Marika,Wiese,1423206042,"Gdańsk, ul. Świętojańska 14",+48 22 577 11 10,maks97@example.org,choroba serca,Miła Przychodnia
692,Arkadiusz,Dawidczyk,62558584068,"Gdańsk, ul. Świętojańska 90",+48 798 720 856,lerdmann@example.net,choroba serca,Centrum Medyczne
693,Justyna,Detka,95820097414,"Gdańsk, ul. Świętojańska 90",531 922 222,cwaluk@example.net,choroba serca,Poradania rodzinna
694,Justyna,Kulon,55964448572,"Gdańsk, ul. Świętojańska 118",+48 507 258 785,gkarczmarek@example.net,astma,Poradania rodzinna
695,Robert,Graboń,63087849103,"Gdańsk, ul. Świętojańska 61",509 856 282,warychmichal@example.org,choroba serca,Poradania rodzinna
696,Adrianna,Groth,67272326182,"Gdańsk, ul. Długa 37",+48 32 994 95 81,uglazer@example.org,choroba serca,Medovec
697,Ida,Kroll,1791532057,"Gdańsk, ul. Świętojańska 78",+48 515 088 774,domkamarek@example.net,choroba serca,Miła Przychodnia
698,Konstanty,Mikus,4439288914,"Gdańsk, ul. Długa 66",22 207 72 16,miotkeadam@example.net,nowotwór,OpoMed
699,Alan,Grzeszkowiak,98507708042,"Gdańsk, ul. Świętojańska 78",518 397 919,nelarazny@example.net,astma,Centrum Medyczne
700,Tomasz,Danisz,76559613629,"Gdańsk, ul. Świętojańska 107",+48 607 294 581,nkornek@example.com,zapalenie płuc,NZOZ Glińskiego
701,Ada,Dulik,75670198860,"Gdańsk, ul. Podwale Staromiejskie 23",22 793 48 20,dczenczek@example.org,nowotwór,NZOZ Glińskiego
702,Mikołaj,Kozdroń,59400444152,"Gdańsk, ul. Wały Jagiellońskie 85",+48 798 477 148,karina86@example.net,choroba serca,Miła Przychodnia
703,Klara,Kazimierczuk,21748558126,"Gdańsk, ul. Świętojańska 122",+48 603 231 782,vsass@example.com,zapalenie płuc,Medovec
704,Maurycy,Hojda,92002295029,"Gdańsk, ul. Długa 67",789 289 074,marcelgornisiewicz@example.net,cukrzyca,Medovec
705,Oskar,Oleszczak,82672933552,"Gdańsk, ul. Mariacka 142",798 618 940,drejtobiasz@example.net,grypa,NZOZ Glińskiego
706,Kornelia,Bareja,85863701378,"Gdańsk, ul. Wały Jagiellońskie 147",+48 575 143 876,isymonowicz@example.org,nowotwór,OpoMed
707,Ignacy,Zapora,59385648334,"Gdańsk, ul. Świętojańska 125",796 283 188,antonimateusiak@example.com,zapalenie płuc,Poradania rodzinna
708,Tola,Chwedoruk,54603953892,"Gdańsk, ul. Kartuska 136",798 504 667,wswit@example.com,grypa,Poradania rodzinna
709,Sylwia,Korniak,94950655070,"Gdańsk, ul. Podwale Staromiejskie 10",32 828 42 23,sinkiewiczsandra@example.org,reumatyzm,Miła Przychodnia
710,Borys,Machowicz,43755661834,"Gdańsk, ul. Podwale Staromiejskie 143",664 525 741,lkruger@example.com,astma,NZOZ Glińskiego
711,Konstanty,Parkitna,44449095974,"Gdańsk, ul. Wały Jagiellońskie 148",22 403 27 71,hkozlak@example.com,nadciśnienie,Medovec
712,Jerzy,Materka,2499142481,"Gdańsk, ul. Świętojańska 133",+48 534 827 066,dagmara28@example.net,nowotwór,Miła Przychodnia
713,Norbert,Trepczyk,12282528449,"Gdańsk, ul. Kartuska 49",+48 505 063 652,dominczakblazej@example.org,nadciśnienie,Poradania rodzinna
714,Eliza,Gronkiewicz,98210800411,"Gdańsk, ul. Podwale Staromiejskie 74",+48 507 029 312,mirgadariusz@example.org,cukrzyca,OpoMed
715,Juliusz,Pacholik,35515467615,"Gdańsk, ul. Długa 148",+48 508 997 702,michalgosik@example.com,reumatyzm,Medovec
716,Wojciech,Wałek,84738826590,"Gdańsk, ul. Długa 60",+48 660 120 906,zbikpatryk@example.org,reumatyzm,Centrum Medyczne
717,Kamil,Kurz,9934442583,"Gdańsk, ul. Kartuska 55",+48 665 257 104,dzysk@example.org,nadciśnienie,NZOZ Glińskiego
718,Tobiasz,Welenc,40145189860,"Gdańsk, ul. Podwale Staromiejskie 110",666 364 284,ignacytofil@example.com,choroba serca,Centrum Medyczne
719,Stanisław,Reszke,64562300139,"Gdańsk, ul. Długa 104",571 146 132,idabernatek@example.com,cukrzyca,Medovec
720,Marcin,Ernst,29714053905,"Gdańsk, ul. Kartuska 135",666 295 965,dawid18@example.com,astma,NZOZ Glińskiego
721,Maks,Pacholczak,536128177,"Gdańsk, ul. Kartuska 140",32 823 44 39,gkonstanty@example.com,reumatyzm,Poradania rodzinna
722,Norbert,Misztela,61756715976,"Gdańsk, ul. Mariacka 58",+48 725 322 316,fgosek@example.net,choroba serca,NZOZ Glińskiego
723,Malwina,Krysta,48222758826,"Gdańsk, ul. Długa 40",787 227 086,angelika18@example.net,zapalenie płuc,Medovec
724,Lidia,Dylik,89455998487,"Gdańsk, ul. Kartuska 87",+48 22 957 40 94,soniaszulim@example.com,reumatyzm,OpoMed
725,Anna Maria,Kułach,95364082853,"Gdańsk, ul. Kartuska 120",+48 573 539 909,blazej55@example.com,cukrzyca,Poradania rodzinna
726,Grzegorz,Uryga,14867085602,"Gdańsk, ul. Długa 112",660 579 582,szymon00@example.com,zapalenie płuc,OpoMed
727,Cyprian,Proch,29748861595,"Gdańsk, ul. Długa 47",+48 725 073 114,lmatejuk@example.net,grypa,Centrum Medyczne
728,Kajetan,Bogumił,1622778299,"Gdańsk, ul. Podwale Staromiejskie 1",+48 609 737 300,boraknatan@example.org,choroba serca,Miła Przychodnia
729,Elżbieta,Nicewicz,25993207551,"Gdańsk, ul. Podwale Staromiejskie 2",+48 22 431 52 57,kamil14@example.com,cukrzyca,Centrum Medyczne
730,Roksana,Szpyra,7749977481,"Gdańsk, ul. Wały Jagiellońskie 88",795 650 383,olearczykfryderyk@example.org,cukrzyca,OpoMed
731,Adrianna,Miąsko,82082998917,"Gdańsk, ul. Podwale Staromiejskie 63",+48 571 805 655,cypriandargacz@example.com,choroba serca,OpoMed
732,Marcelina,Zubel,68037842804,"Gdańsk, ul. Mariacka 101",22 681 37 01,adam37@example.org,nowotwór,OpoMed
733,Monika,Konsek,18514765378,"Gdańsk, ul. Mariacka 105",+48 783 229 002,adriankomander@example.com,reumatyzm,Centrum Medyczne
734,Kornel,Muskała,39690204925,"Gdańsk, ul. Długa 33",+48 780 870 148,alan26@example.com,cukrzyca,Miła Przychodnia
735,Róża,Welc,93239290516,"Gdańsk, ul. Wały Jagiellońskie 76",+48 698 489 370,xsmieszek@example.com,grypa,Medovec
736,Ignacy,Salawa,11786947450,"Gdańsk, ul. Świętojańska 134",+48 32 684 14 68,vswatek@example.net,cukrzyca,OpoMed
737,Gabriel,Kokosza,44059623347,"Gdańsk, ul. Długa 141",519 752 442,ewa76@example.net,grypa,Centrum Medyczne
738,Błażej,Fedyk,36217048127,"Gdańsk, ul. Kartuska 59",+48 606 256 481,hdurlej@example.com,nowotwór,NZOZ Glińskiego
739,Aniela,Szałkiewicz,55586269066,"Gdańsk, ul. Mariacka 99",+48 505 002 220,jozef67@example.com,reumatyzm,Centrum Medyczne
740,Melania,Zacharczuk,27896178733,"Gdańsk, ul. Kartuska 66",+48 699 723 933,zstawinoga@example.net,nowotwór,Medovec
741,Krzysztof,Trzop,94687387291,"Gdańsk, ul. Mariacka 26",22 812 43 70,szymonbystron@example.net,reumatyzm,Poradania rodzinna
742,Mateusz,Kuryłowicz,27775158731,"Gdańsk, ul. Długa 141",790 228 896,jozefgabryelczyk@example.com,astma,Poradania rodzinna
743,Radosław,Krzystek,48509705425,"Gdańsk, ul. Kartuska 29",+48 32 064 30 92,qkiepura@example.com,choroba serca,OpoMed
744,Michał,Froń,96832555505,"Gdańsk, ul. Świętojańska 54",+48 570 016 264,jeremidomurad@example.com,reumatyzm,Poradania rodzinna
745,Stanisław,Pela,56890440133,"Gdańsk, ul. Świętojańska 97",+48 578 978 948,jedrzejbejger@example.org,nadciśnienie,OpoMed
746,Jeremi,Manista,54617852852,"Gdańsk, ul. Kartuska 149",+48 883 380 023,kornelpanicz@example.net,cukrzyca,Poradania rodzinna
747,Sylwia,Pawlukiewicz,73808013477,"Gdańsk, ul. Mariacka 65",726 538 666,eryk07@example.net,astma,Medovec
748,Tymoteusz,Fiedler,57366515782,"Gdańsk, ul. Świętojańska 63",+48 722 308 578,ksawery94@example.org,reumatyzm,Centrum Medyczne
749,Ida,Śliz,21825163642,"Gdańsk, ul. Kartuska 106",+48 698 571 731,robertbielat@example.org,grypa,Medovec
750,Ida,Smutek,96275580549,"Gdańsk, ul. Podwale Staromiejskie 76",727 521 165,angelika05@example.net,nadciśnienie,NZOZ Glińskiego
751,Maciej,Hak,84074101854,"Gdańsk, ul. Kartuska 82",+48 22 457 68 22,dariusz17@example.org,grypa,Centrum Medyczne
752,Artur,Penkala,79972207565,"Gdańsk, ul. Mariacka 54",731 062 464,bianka82@example.org,astma,Centrum Medyczne
753,Natan,Sypek,54310352100,"Gdańsk, ul. Świętojańska 42",+48 510 735 596,zymelkagabriel@example.net,grypa,NZOZ Glińskiego
754,Aleksander,Młot,18068012998,"Gdańsk, ul. Świętojańska 145",727 429 714,karszniaigor@example.net,grypa,Medovec
755,Marcin,Wałdoch,9870492280,"Gdańsk, ul. Długa 88",788 474 708,aciochon@example.net,cukrzyca,OpoMed
756,Julianna,Mycek,71799691769,"Gdańsk, ul. Długa 50",697 744 749,krzysztof80@example.org,nadciśnienie,Centrum Medyczne
757,Bianka,Początek,45863101869,"Gdańsk, ul. Długa 51",+48 799 842 647,andrzejuroda@example.net,reumatyzm,NZOZ Glińskiego
758,Robert,Sady,28175637042,"Gdańsk, ul. Wały Jagiellońskie 2",+48 605 210 544,mariusz50@example.com,nowotwór,NZOZ Glińskiego
759,Stefan,Forma,10801257118,"Gdańsk, ul. Podwale Staromiejskie 83",32 974 49 51,kmydlak@example.net,cukrzyca,Medovec
760,Tobiasz,Cal,46116747818,"Gdańsk, ul. Mariacka 119",+48 695 227 168,marcelina72@example.net,choroba serca,OpoMed
761,Olgierd,Żakiewicz,88185945590,"Gdańsk, ul. Długa 100",+48 692 487 203,adriannasemenowicz@example.com,nadciśnienie,Miła Przychodnia
762,Maurycy,Sobisz,60128616467,"Gdańsk, ul. Kartuska 9",+48 663 218 024,anita83@example.net,grypa,OpoMed
763,Adrian,Białous,59820492409,"Gdańsk, ul. Długa 26",666 996 371,lukasz74@example.net,choroba serca,Poradania rodzinna
764,Juliusz,Starościak,65038558032,"Gdańsk, ul. Podwale Staromiejskie 147",+48 668 842 941,hmachon@example.com,cukrzyca,NZOZ Glińskiego
765,Julian,Grabara,21345659558,"Gdańsk, ul. Mariacka 13",+48 734 438 147,malwina15@example.net,nowotwór,Poradania rodzinna
766,Adam,Knysak,94434281352,"Gdańsk, ul. Długa 137",+48 664 062 074,slobodaleonard@example.com,astma,OpoMed
767,Leonard,Kapral,45321234837,"Gdańsk, ul. Podwale Staromiejskie 42",695 964 857,onawrotek@example.org,choroba serca,Poradania rodzinna
768,Kornelia,Staręga,51297199383,"Gdańsk, ul. Świętojańska 128",507 809 281,stanislawmichalkiewicz@example.net,astma,Miła Przychodnia
769,Róża,Strama,45413839393,"Gdańsk, ul. Świętojańska 19",+48 536 186 746,fabian06@example.net,zapalenie płuc,Poradania rodzinna
770,Miłosz,Zysk,19179457442,"Gdańsk, ul. Wały Jagiellońskie 101",+48 796 151 885,tkott@example.com,choroba serca,OpoMed
771,Stanisław,Nazar,74043387049,"Gdańsk, ul. Świętojańska 147",502 315 277,jbialach@example.org,cukrzyca,Poradania rodzinna
772,Julianna,Preuss,4030741688,"Gdańsk, ul. Długa 28",737 520 534,pmrozowicz@example.org,nadciśnienie,Centrum Medyczne
773,Anastazja,Szmelter,63661014023,"Gdańsk, ul. Długa 95",790 007 087,bekushubert@example.org,choroba serca,Poradania rodzinna
774,Anastazja,Bryda,727382511,"Gdańsk, ul. Długa 43",+48 698 222 407,udubel@example.org,choroba serca,Medovec
775,Gustaw,Gęsiarz,12241856048,"Gdańsk, ul. Świętojańska 84",+48 794 483 679,blankawosko@example.org,choroba serca,NZOZ Glińskiego
776,Inga,Świtaj,9942414506,"Gdańsk, ul. Świętojańska 75",609 625 724,franciszek87@example.org,nowotwór,Miła Przychodnia
777,Łukasz,Kaczmar,74850866803,"Gdańsk, ul. Wały Jagiellońskie 65",+48 731 882 940,mlaszcz@example.net,choroba serca,Miła Przychodnia
778,Kamila,Smagała,71297217486,"Gdańsk, ul. Mariacka 34",22 070 03 20,aksiezyk@example.net,grypa,Poradania rodzinna
779,Malwina,Pasierbek,13656348524,"Gdańsk, ul. Podwale Staromiejskie 132",+48 22 605 43 82,oimiela@example.net,cukrzyca,OpoMed
780,Stanisław,Wandzel,56215677784,"Gdańsk, ul. Wały Jagiellońskie 3",+48 32 154 52 45,rmiara@example.com,grypa,NZOZ Glińskiego
781,Natasza,Wilusz,87184897598,"Gdańsk, ul. Świętojańska 73",502 355 290,czopikadam@example.org,choroba serca,NZOZ Glińskiego
782,Marika,Pikor,62808123222,"Gdańsk, ul. Mariacka 145",725 316 095,skubalaanita@example.org,nadciśnienie,Miła Przychodnia
783,Sylwia,Mirończuk,95232851035,"Gdańsk, ul. Kartuska 141",793 437 606,ftyczka@example.org,nowotwór,OpoMed
784,Monika,Pezda,66425615980,"Gdańsk, ul. Świętojańska 111",+48 738 073 269,szymonfaruga@example.com,astma,Miła Przychodnia
785,Bianka,Kośka,37939108225,"Gdańsk, ul. Podwale Staromiejskie 78",+48 511 923 046,wiktor74@example.org,astma,OpoMed
786,Filip,Kwinta,81757876347,"Gdańsk, ul. Podwale Staromiejskie 85",666 321 681,kawiakadam@example.org,choroba serca,Medovec
787,Patryk,Drążyk,27627052455,"Gdańsk, ul. Podwale Staromiejskie 124",726 014 248,xnedzi@example.com,reumatyzm,Centrum Medyczne
788,Ernest,Parkitna,25681092414,"Gdańsk, ul. Kartuska 148",+48 530 313 838,ysalawa@example.net,cukrzyca,Poradania rodzinna
789,Marika,Gładka,44944707489,"Gdańsk, ul. Podwale Staromiejskie 42",536 384 457,kuciaktola@example.com,grypa,Centrum Medyczne
790,Marika,Szymaniuk,88140873763,"Gdańsk, ul. Mariacka 67",+48 735 495 114,cyprian07@example.com,nadciśnienie,Poradania rodzinna
791,Bruno,Łabuś,10759423767,"Gdańsk, ul. Kartuska 116",22 419 55 49,muckakrystian@example.net,choroba serca,NZOZ Glińskiego
792,Konstanty,Sterna,74341977442,"Gdańsk, ul. Kartuska 11",+48 729 691 022,damianfidos@example.net,reumatyzm,Centrum Medyczne
793,Ada,Skałka,33228027334,"Gdańsk, ul. Kartuska 100",+48 32 968 54 17,qpodeszwa@example.net,cukrzyca,NZOZ Glińskiego
794,Emil,Adamiuk,79866387127,"Gdańsk, ul. Kartuska 69",503 368 924,koniecmaciej@example.com,nowotwór,Miła Przychodnia
795,Arkadiusz,Hajda,71497957893,"Gdańsk, ul. Wały Jagiellońskie 77",+48 665 059 160,rafal95@example.com,grypa,Medovec
796,Agnieszka,Ciaś,52978054032,"Gdańsk, ul. Mariacka 44",+48 694 030 440,dkatana@example.net,nadciśnienie,NZOZ Glińskiego
797,Przemysław,Szywała,64970756297,"Gdańsk, ul. Świętojańska 89",693 988 601,adamwojsa@example.net,reumatyzm,Miła Przychodnia
798,Janina,Sapa,35836083439,"Gdańsk, ul. Długa 17",882 565 844,urszulakopala@example.org,cukrzyca,Medovec
799,Sonia,Walasik,19653748058,"Gdańsk, ul. Podwale Staromiejskie 11",+48 884 549 095,maks80@example.net,nowotwór,Centrum Medyczne
800,Bianka,Januszko,67590502473,"Gdańsk, ul. Długa 129",724 989 090,albertszymanik@example.com,grypa,Medovec
801,Ernest,Joniak,80280369722,"Gdańsk, ul. Wały Jagiellońskie 118",+48 738 183 343,konstanty54@example.net,astma,OpoMed
802,Rafał,Nicewicz,35243972608,"Gdańsk, ul. Świętojańska 101",22 014 62 47,sarajalowiec@example.com,astma,NZOZ Glińskiego
803,Blanka,Czesak,49805934000,"Gdańsk, ul. Kartuska 77",736 037 385,fogieljan@example.net,zapalenie płuc,Centrum Medyczne
804,Kajetan,Frącz,66887882637,"Gdańsk, ul. Mariacka 29",786 093 949,marcelinacias@example.org,nadciśnienie,Poradania rodzinna
805,Maksymilian,Miętus,13324297027,"Gdańsk, ul. Świętojańska 123",+48 530 212 402,maurycy49@example.net,cukrzyca,OpoMed
806,Jerzy,Watras,77915077823,"Gdańsk, ul. Podwale Staromiejskie 8",22 621 45 00,janzelazek@example.net,zapalenie płuc,Centrum Medyczne
807,Roksana,Zięcik,26024445274,"Gdańsk, ul. Długa 125",+48 782 984 591,fornalikmilosz@example.net,grypa,OpoMed
808,Adam,Ruszczak,48145071859,"Gdańsk, ul. Wały Jagiellońskie 65",+48 885 740 518,apronobis@example.com,zapalenie płuc,Medovec
809,Apolonia,Rutowicz,5089507653,"Gdańsk, ul. Podwale Staromiejskie 122",604 636 442,nelalang@example.org,cukrzyca,Miła Przychodnia
810,Maciej,Łuckiewicz,65393422259,"Gdańsk, ul. Mariacka 1",+48 887 412 879,jgmur@example.com,cukrzyca,Medovec
811,Ewa,Neska,29895335112,"Gdańsk, ul. Wały Jagiellońskie 15",738 622 049,azebik@example.com,choroba serca,Medovec
812,Melania,Boguta,28276941287,"Gdańsk, ul. Kartuska 75",+48 574 479 667,tadeuszobuchowicz@example.org,cukrzyca,Miła Przychodnia
813,Błażej,Waloszczyk,94654300871,"Gdańsk, ul. Świętojańska 73",+48 606 428 057,cruchala@example.com,nowotwór,Centrum Medyczne
814,Natan,Wasiuk,37252737692,"Gdańsk, ul. Długa 148",+48 537 242 074,blazej98@example.net,zapalenie płuc,Miła Przychodnia
815,Marika,Golon,13944254530,"Gdańsk, ul. Długa 93",+48 32 280 06 41,opodgorny@example.org,nowotwór,Poradania rodzinna
816,Agnieszka,Ulrych,16450270398,"Gdańsk, ul. Wały Jagiellońskie 75",507 147 340,anna-mariakociemba@example.com,cukrzyca,Miła Przychodnia
817,Sebastian,Frącz,82999302383,"Gdańsk, ul. Długa 87",+48 602 455 009,madziamaciej@example.org,reumatyzm,OpoMed
818,Piotr,Szafarz,59357388322,"Gdańsk, ul. Długa 105",+48 699 626 117,saradziuban@example.net,choroba serca,Medovec
819,Róża,Chojak,14229698703,"Gdańsk, ul. Mariacka 134",695 796 280,arturlabno@example.org,nadciśnienie,Miła Przychodnia
820,Miłosz,Helman,27870351636,"Gdańsk, ul. Świętojańska 5",+48 531 739 559,tymoteuszbojarczuk@example.net,astma,NZOZ Glińskiego
821,Julita,Hennig,47897059867,"Gdańsk, ul. Długa 70",+48 22 818 22 88,kubanemil@example.org,cukrzyca,Poradania rodzinna
822,Olga,Siedlaczek,15309410911,"Gdańsk, ul. Długa 45",667 031 985,cezarylesko@example.com,nowotwór,Medovec
823,Maks,Ufnal,85815687617,"Gdańsk, ul. Świętojańska 53",+48 603 683 323,jedrzejwezyk@example.com,zapalenie płuc,OpoMed
824,Sebastian,Miąsik,76859693894,"Gdańsk, ul. Kartuska 113",796 438 581,sara63@example.net,grypa,Miła Przychodnia
825,Dagmara,Cydzik,69090595045,"Gdańsk, ul. Wały Jagiellońskie 80",606 234 517,romanczyknikodem@example.org,nadciśnienie,Miła Przychodnia
826,Karol,Gmur,47824090605,"Gdańsk, ul. Długa 104",796 211 917,gajaswaczyna@example.com,cukrzyca,NZOZ Glińskiego
827,Inga,Czerepak,359819481,"Gdańsk, ul. Świętojańska 69",516 370 121,fabian93@example.net,zapalenie płuc,NZOZ Glińskiego
828,Olaf,Węgrzynek,73672601224,"Gdańsk, ul. Kartuska 6",+48 607 582 694,drozdzikantoni@example.org,zapalenie płuc,Poradania rodzinna
829,Tymoteusz,Gonet,62689904187,"Gdańsk, ul. Długa 114",512 719 889,blanka03@example.org,cukrzyca,Miła Przychodnia
830,Iwo,Brodowicz,76547455803,"Gdańsk, ul. Mariacka 136",+48 882 396 885,jan96@example.org,nowotwór,OpoMed
831,Tymon,Waleczek,44577699904,"Gdańsk, ul. Podwale Staromiejskie 110",503 074 516,filippszczolka@example.net,grypa,Medovec
832,Inga,Ślipek,16350916672,"Gdańsk, ul. Długa 1",+48 799 231 717,uroszko@example.net,grypa,Poradania rodzinna
833,Mateusz,Rzeźniczak,60989044680,"Gdańsk, ul. Wały Jagiellońskie 69",780 488 269,julitadytrych@example.org,nadciśnienie,OpoMed
834,Stefan,Borysewicz,63856198989,"Gdańsk, ul. Podwale Staromiejskie 129",+48 693 666 272,roleklidia@example.net,cukrzyca,Medovec
835,Mikołaj,Dobrosz,61954605921,"Gdańsk, ul. Wały Jagiellońskie 121",+48 668 597 936,ksamul@example.com,cukrzyca,NZOZ Glińskiego
836,Rafał,Giec,4260581887,"Gdańsk, ul. Wały Jagiellońskie 21",607 269 810,sdusik@example.com,grypa,Poradania rodzinna
837,Tymoteusz,Swacha,22958863933,"Gdańsk, ul. Długa 131",722 174 736,mikolaj94@example.net,nadciśnienie,Centrum Medyczne
838,Rafał,Drgas,13405508505,"Gdańsk, ul. Wały Jagiellońskie 8",516 183 424,bszylar@example.net,reumatyzm,Miła Przychodnia
839,Nikodem,Śmieszek,25262591190,"Gdańsk, ul. Długa 53",+48 665 049 081,mdrewnik@example.net,grypa,Miła Przychodnia
840,Mariusz,Krzysiek,43740869862,"Gdańsk, ul. Mariacka 50",+48 502 014 522,kamil72@example.net,grypa,Poradania rodzinna
841,Eryk,Deptuch,57875752287,"Gdańsk, ul. Kartuska 36",788 470 080,zaporaiwo@example.org,nowotwór,Poradania rodzinna
842,Liwia,Grześków,12925820079,"Gdańsk, ul. Kartuska 135",+48 662 692 219,karol32@example.net,nowotwór,Miła Przychodnia
843,Maksymilian,Gumuła,76430421582,"Gdańsk, ul. Mariacka 149",738 134 751,aleks43@example.com,astma,Centrum Medyczne
